number,href,title,ingredients,preparation
1281,https://simple-veganista.com/everyday-oatmea/,Healthy Oatmeal Recipe (Vegan),"2 cups oats (old fashioned or quick)
3 1/2 cups water (or milk)
pinch mineral salt","Instructions Instant Pot: Combine 2 cups of oats with 3 1/2 cups of water (or double the amounts) in the bottom of the insert. Secure lid with valve in sealing position. Cook on manual high pressure for 3 minutes. Let pressure release naturally for 7 minutes. Serve right away or cool, place in storage containers and keep in the refrigerator. Alternately, you can make overnight oatmeal by using the keep warm setting (see notes).
Stove Top: Add oats, water/milk and salt to a saucepan, bring to a boil, reduce heat to low and cook at a low boil, stirring often, for 4 - 5 minutes.
Microwave: Place oats, water and salt in a large microwave safe bowl, microwave on high for 2 - 3 minutes, stopping to stir after 1 1/2 minutes. To prevent overflow, use a large bowl.
Makes 4 servings
Store: Keep leftovers in the refrigerator for up to 5 days."
1331,https://simple-veganista.com/cinnamon-blueberry-smoothie/,BLUEBERRY BANANA SMOOTHIE,"1 frozen banana
1 cup frozen blueberries
1 tablespoon nut butter (peanut, cashew, or almond butter)
1/4 - 1/2 teaspoon cinnamon
1 cup unsweetened almond milk (plain or vanilla flavored)","Instructions Place all ingredients in blender and blend to desired consistency adding more milk or water as needed.
Serves 1"
1351,https://simple-veganista.com/mango-pineapple-banana-smoothie/,Mango Pineapple Smoothie,"1 mango (about 1 - 1 1/2 cups), cut into chunks (fresh or frozen)
1 ripe banana
1 cup pineapple chunks (fresh or frozen)
1/2 cup almond milk or water","Instructions Combine mango, banana, pineapple, and water/milk into a blender cup and blend until smooth, adding more liquid as needed.
Serves 1"
1361,https://simple-veganista.com/pumpkin-oat-muffins/,VEGAN PUMPKIN OAT MUFFINS + CRUMBLE TOPPING,"1 1/2 cups light spelt flour
1/2 cup packed organic brown sugar
2 teaspoons baking powder
1 1/2 teaspoons pumpkin pie spice
1/2 teaspoon baking soda
pinch of salt
1 1/4 cups 100% pure pumpkin puree
1/2 cup almond milk (room temp)
1/3 cup coconut oil (in liquid state) or applesauce
1 1/2 cups old-fashioned oats
1/4 cup barberries or currents, optional
Topping
1/3 cup packed organic brown sugar
1 tablespoon flour
3/4 teaspoon cinnamon (or pumpkin spice)
1 tablespoon solid coconut oil or vegan butter/margarine","Instructions Preheat oven to 375 degrees F.
In a large bowl, add the flour, sugar, baking powder, pumpkin spice, baking soda, and salt, and mix to combine. Add the milk, oil, and pumpkin to the dry ingredients and mix just until moistened. Stir in oats and raisins. Fill each muffin space, just below the rim, with the pumpkin batter.
In a small bowl, combine the brown sugar, flour, and pumpkin pie spice, add oil/butter and cut into sugar mixture until crumbly. Sprinkle 1 heaping teaspoonful over top each muffin.
Bake in oven on middle rack for 20 - 25 minutes, or until a toothpick comes out clean.
Let cool 5 minutes before removing from pan to a wire rack. Serve warm.
Store covered loosely in a container on the counter for 4 days, or keep longer by storing in the refrigerator."
12,https://veganuary.com/recipes/avocado-on-toast/,Avocado on Toast,"1 large slice of bread
1 large ripe avocado
Juice of 1 lemon
Extra virgin olive oil
Sprinkle of Japanese Nanami Togarashi or chilli flakes
Basil and tomatoes (to serve)","Method
This is really quick, first job is to put your toast on.
While that is going on squash the flesh of the avocado in a small bowl using a fork.  You don't want this to be too smooth, a bit of texture is more satisfying.
Mix the lemon juice into the avocado to stop it going brown.
As soon as the toast is ready give it a quick drizzle of olive oil and then spread over the avocado.
Lastly, sprinkle with the Nanami Togarash or chilli flakes, and serve with fresh tomatoes and basil"
262,https://veganuary.com/recipes/apple-and-pear-rosti/,Apple and Pear Rosti,"2 baking potatoes
1 large apple
1 pear
Rock salt
Cooking oil
A pinch of nutmeg, chilli flakes or your own preferred seasoning","Method
Peel the potatoes and chop into halves and boil for 7 minutes. Drain the potatoes and give them time to cool enough for you to be able to hold them without burning yourself! Then grate the potatoes. Peel and grate the apple and pear and them mix them with the grated potatoes. You need to get as much moisture out of the mix as you can- squeeze it, pat it with a towel. Add salt and your seasonings. Separate the mix into 4 equal parts and make circles with them; think burger shaped. Really try and press the mix together to help it bind. Add enough oil to a frying pan to cover the bottom and fry the rostis for roughly 8-10 minutes each side. But use your judgement here, you want them starting to crisp on the outside.
NOTE: Now in theory the rostis should be done now. However if they are not binding well (and they don't always) then put them in a preheated oven for 5 minutes to finish them off."
292,https://veganuary.com/recipes/makai-pawa/,Makai Pawa,"3 handfuls of Pawa (rice flakes)
Less than 1/2 a tin of sweetcorn (Makai) - about 120g
1 fresh chilli
Less than 1 tablespoon of oil - sunflower, olive, canola or rapeseed oil
1/2 teaspoon of mustard seeds
2 sweet neem Leaves
1 pinch of asafetida (hing)
Less than a 1/4 teaspoon of cumin seeds (jiru)
1 handful of red skin peanut kernels
1 pinch of turmeric
Salt to taste
1 drizzle of lemon juice
1 handful of freshly chopped coriander","Preparation
This recipe serves 1
Method
Wash 3 handfuls of Pawa (rice flakes) in warm water - do this once or twice but not for long
Leave it in a strainer until you need it, so that the water drains away
In a pan, add the oil, mustard seeds, jiru and hing
Add the peanut kernels
Add 2 sweet neem leaves
Put the lid on the pan and wait until the seeds begin to pop
Add the chilli - ensure that you taste the chilli first so that you can amend how much you put in according to how spicy the chilli is
Open a can of sweetcorn and drain the water
Add the sweetcorn to the pan and mix
Add salt to taste
Add the turmeric
Let it cook until the corn is softer (about 5 minutes)
Add the Pawa and lemon juice and mix
After about 5 minutes add the chopped coriander and mix
Serve and enjoy after a couple of minutes"
422,https://veganuary.com/recipes/yoghurt-and-fruit-snack/,Yoghurt and Fruit Snack,"Your favourite, single serving vegan yoghurt (I picked Mango COYO)
Your favourite fruit (apple, banana, grapes, orange... the list is endless!)","Preparation
Special thanks to Victoria Harley for the image: split-pin.co.uk
Method
No instructions necessary ??"
452,https://veganuary.com/recipes/tofu-bhurji-indian-scrambled-tofu/,Tofu Bhurji (Indian Scrambled Tofu),"? tsp cumin seeds
? tsp fennel seeds
1 tbsp oil
400 g tofu
2 medium onions chopped
1 bell pepper chopped
2 green chillies chopped
? tbsp grated garlic
1 tsp grated ginger
1 large tomato chopped
1 tsp pink salt
1 tsp ground cumin
1 tsp ground coriander
? tsp ground turmeric
2 tsp Kashmiri chilli powder
1/2 juice from a lemon
1/8 tsp ground cinnamon
? cup chopped coriander","Method
Squeeze excess water out of the tofu. Crumble the tofu into small-medium sized pieces. Set aside. Heat oil in a pan over medium heat. Add in cumin seeds, fennel seeds and mix. Mix in chopped onions and green chillies and saute onions until translucent. Add grated garlic and grated ginger and cook for 2 minutes or until the raw smell disappears. Add chopped bell pepper and chopped tomato and cook for another 1-2 minutes. Add in ground cumin, ground coriander, ground turmeric, pink salt, Kashmiri chilli powder and cook for 2-3 minutes. Add in crumbled tofu, mix well and cook for another 2 minutes. Mix in ground cinnamon. Squeeze juice lemon and add chopped coriander. Take off heat and serve with chapati / naan."
492,https://veganuary.com/recipes/traditional-irish-porridge-bread/,Traditional Irish Porridge Bread,"400g of gluten-free oats (equivalent to two yoghurt cartons filled with oats. We used Bunalun)
1 500g tub of Alpro plain yoghurt (or equivalent)
1 tsp baking soda
? tsp salt
1 tbsp soya milk (or any plant-based milk you want)
1 tbsp treacle
A handful of mixed seeds","Preparation
Preheat oven to 180 c/ 350 f/ Gas mark 4.
Method
Line your bread tin with greaseproof paper or grease it with oil or soya butter. Add the full tub of Alpro yoghurt to a large bowl. Fill the empty yoghurt tub with oats and pour that amount into the bowl with the yoghurt. Scrape out any bits sticking to the sides. Repeat this step so you should have 2 yoghurt tub measures full of porridge oats in the bowl. Add all the rest of your ingredients to the bowl too. Fold all your ingredients together. If it seems a bit dry add another tbsp of milk until the mixture is like a wet oaty dough. When the mixture is well combined add it to your bread tin and smooth the top. Sprinkle the seeds over the top. Bake for approx. 45 - 55 minutes and when it is 10 minutes from the end take the bread out of the tin and turn it upside down in the tine and put back into the oven. Cook it like that for the last 10 minutes. When it's ready take it out and turn it upside down on a wire rack and leave it until it's cool. Then enjoy!"
562,https://veganuary.com/recipes/zingy-avocado-on-toast/,Zingy Avocado on Toast,"4 slices multi-grain bread
2 avocados, ready to eat
5 tbsp Alpro Plain soya alternative to Greek style yogurt
1 tsp chilli flakes
3 tsp lemon juice
Pepper and a pinch of salt","Preparation
Toast the bread
Peel, stone and mash the avocado flesh with the lemon juice
Add the Alpro Plain soya alternative to Greek Style yogurt and chilli flakes, season to taste and stir until everything's well mixed
Spread the avocado chilli mix on the toast, sprinkled with some extra chilli flakes, if you like it hot!"
582,https://veganuary.com/recipes/sweet-porridge-with-nuts-seeds-and-dried-fruit/,"Sweet Porridge with Nuts, Seeds and Dried Fruit","3 tablespoons of porridge oats
1/2 mug of water
1/4/ mug of milk - rice milk, oat milk, soya milk or hemp milk
1 pinch of cardamom
1 tablespoon of seeds and 1 tablespoon of fruit - I used the following
Pumpkin seeds
Dried mango
Dried papaya
Raisins
Brazil nuts","Method
Put half a mug of water in a pan - you can also add 1/4 of a mug of milk OR replace the water with milk
Add the cardamom
Add the oats
Let it boil until it reaches the consistency you like
Serve in a bowl
Add some pumpkin seeds, dried cranberries, pecan nuts, chopped walnuts and any other nuts or dried/fresh fruit that you desire
Enjoy!"
692,https://veganuary.com/recipes/tempeh-bacon-avocado-toast/,Tempeh Bacon Avocado Toast,"For the Tempeh Bacon:
1 block Plant Power Original Tempeh
2 tbsp tamari
1 tbsp maple syrup
? -1 tsp liquid smoke (depends on taste, use more if you like a very smoky flavour)
1 tbsp oil for frying
To serve
Avocado
Bread
Toasted seeds (optional)","Preparation
Slice tempeh into thin 0.5 - 1cm slices.
Heat a frying pan and add the oil. Once the oil is hot, add the tamari, maple syrup and liquid smoke. Fry the tempeh strips on each side for about 2 to 3 minutes, ensuring both sides are lightly browned, turning every so often until the edges look caramelized.
Whilst the tempeh is frying, mash an avocado until smooth and toast the bread.
Add a thick layer of smashed avocado to the toast and then add the tempeh bacon on top. Sprinkle over the toasted seeds.
Recipe provided by: www.plant-power.co.uk"
702,https://veganuary.com/recipes/super-green-detox-smoothie-by-christine-bailey/,Super Green Detox Smoothie by Christine Bailey,"Large handful of spinach or chopped kale leaves
1 celery stalk chopped
? banana, chopped (preferably frozen for creamier texture)
Juice of ? lemon
Few stalks of parsley leaves
1 scoop Pulsin vegan protein powder, optional
? chopped cucumber
1 small ripe pear cored and chopped
250ml cooled green tea or coconut water
1 tsp chia seeds
1 tsp supergreen powder","Method
Place all the ingredients in a blender and process until smooth and creamy. Best drunk straight away."
752,https://veganuary.com/recipes/low-sugar-raspberry-chia-jam/,Low Sugar Raspberry Chia Jam,"150g raspberries, fresh or frozen
2-3 tbsp coconut water or water
1tbsp xylitol, optional
2 heaped tbsp chia seeds","Method
Place all of the ingredients in a small pan and simmer gently for 2-3 minutes to thicken. Mash down the fruit with a wooden spoon as it cooks. You may need to add a little more water if the mixture is too dry.
For a smoother texture you can then process briefly in a food processor or blender.
Allow to cool then store in the fridge until required. It will keep in the fridge for 3-4 days or you can freeze it for up to 3 months."
802,https://veganuary.com/recipes/green-juice/,Green Juice,"1 whole pineapple including the core
1 unwaxed lemon including the peel cut into small pieces
Broccoli, including the stems and leaves (quantity varies depending on how green you'd like it)","Preparation
Juicer
Method
Put everything through the high-powered juicer.
Serve with a slice of lemon."
922,https://simple-veganista.com/tofu-scramble-avocado-butter/,VEGGIE TOFU SCRAMBLE WITH DIJON,"1 tablespoon olive oil
1/2 onion, diced
1 block (14-16 oz.) tofu, firm or extra firm (drained, no need to press)
8 oz. package mushrooms, sliced or quartered (about 1 1/2 - 2 cups)
1 1/2 cups broccoli florets
2 tablespoons dijon mustard
1 teaspoon dried tarragon, optional
1 teaspoon garlic powder
himalayan salt & pepper, to taste
2 handfuls fresh spinach
1 - 2 tablespoons nutritional yeast, optional","Instructions In skillet or wok, heat oil over medium heat, add onions and saute for 4 minutes. Add the tofu, crumbling it between your fingers, and cook for another 3 minutes.
Add mushrooms, broccoli, dijon, tarragon, garlic powder, salt and pepper, cook another 5 minutes.
Add the spinach and continue to cook over medium heat, stirring occasionally until spinach starts to wilt, about 3 - 5 minutes. Remove from heat. Season to taste, adding the optional nutritional yeast.
Serve as you like adding whatever extra spices or condiments you wish. I served mine with toast with avocado butter and fresh fruit on the side for a refreshing touch.
Serves 3 - 4
Store: Leftovers can be kept in the refrigerator for up to 4 days, in a covered container."
